time,latitude,longitude,t2m,tp
2011-01-01T12:00:00,37.021,-108.685,245.3617095947266,2.0013469394057626e-06
2011-02-01T12:00:00,37.021,-108.685,268.0956917241585,8.580775002698868e-05
2011-03-01T12:00:00,37.021,-108.685,270.305676566078,5.00336734852308e-07
2011-04-01T12:00:00,37.021,-108.685,276.0318462460364,0.0
2011-05-01T12:00:00,37.021,-108.685,270.8491019432514,5.00336734852308e-07
2011-06-01T12:00:00,37.021,-108.685,288.7359606022346,0.0
2011-07-01T12:00:00,37.021,-108.685,286.07490795862486,1.2508418371290353e-06
2011-08-01T12:00:00,37.021,-108.685,292.0971166528554,0.002496680306907707
2011-09-01T12:00:00,37.021,-108.685,291.95115869874354,5.278552552680747e-05
2011-10-01T12:00:00,37.021,-108.685,284.3860837212178,0.0
2011-11-01T12:00:00,37.021,-108.685,275.53542427781423,7.505051022767273e-07
2011-12-01T12:00:00,37.021,-108.685,274.26633223612987,7.505051022767273e-07
2012-01-01T12:00:00,37.021,-108.685,265.5220489287739,0.0
2012-02-01T12:00:00,37.021,-108.685,266.69960801618475,1.2508418371290353e-06
2012-03-01T12:00:00,37.021,-108.685,275.1734155667685,0.0
2012-04-01T12:00:00,37.021,-108.685,280.38996933914996,7.505051022767273e-07
2012-05-01T12:00:00,37.021,-108.685,280.69013145947036,0.0
2012-06-01T12:00:00,37.021,-108.685,285.863804928949,0.0
2012-07-01T12:00:00,37.021,-108.685,290.6251677935919,7.505051022767273e-07
2012-08-01T12:00:00,37.021,-108.685,292.9407041503493,0.00013008755106132426
2012-09-01T12:00:00,37.021,-108.685,291.55863900293997,1.7511785719796086e-06
2012-10-01T12:00:00,37.021,-108.685,282.2865981213943,7.505051022767273e-07
2012-11-01T12:00:00,37.021,-108.685,275.81991859515085,0.0
2012-12-01T12:00:00,37.021,-108.685,274.20943337266255,7.505051022767273e-07
2013-01-01T12:00:00,37.021,-108.685,254.78465615764213,3.252188776533063e-06
2013-02-01T12:00:00,37.021,-108.685,264.24471067499286,0.0
2013-03-01T12:00:00,37.021,-108.685,267.9917894517399,0.0
2013-04-01T12:00:00,37.021,-108.685,277.7907632862656,0.0
2013-05-01T12:00:00,37.021,-108.685,282.7681769078424,0.0
2013-06-01T12:00:00,37.021,-108.685,280.14175835503886,7.505051022767273e-07
2013-07-01T12:00:00,37.021,-108.685,293.39012270962024,3.002020409107603e-05
2013-08-01T12:00:00,37.021,-108.685,293.7488329358273,0.00019563166332683783
2013-09-01T12:00:00,37.021,-108.685,292.7023886207542,2.3765994905434323e-05
2013-10-01T12:00:00,37.021,-108.685,278.83720760133866,0.0
2013-11-01T12:00:00,37.021,-108.685,272.26580118146694,0.0
2013-12-01T12:00:00,37.021,-108.685,268.30679475383437,0.0
2014-01-01T12:00:00,37.021,-108.685,267.670187179968,5.00336734852308e-07
2014-02-01T12:00:00,37.021,-108.685,271.03876482147587,0.0005974020614123859
2014-03-01T12:00:00,37.021,-108.685,277.73056593795957,0.00014609832657656342
2014-04-01T12:00:00,37.021,-108.685,278.77783487424233,0.0
2014-05-01T12:00:00,37.021,-108.685,272.60142201380324,0.0
2014-06-01T12:00:00,37.021,-108.685,293.292817406879,7.505051022767273e-07
2014-07-01T12:00:00,37.021,-108.685,289.3956575699718,0.0
2014-08-01T12:00:00,37.021,-108.685,292.5044795304331,7.029731124660009e-05
2014-09-01T12:00:00,37.021,-108.685,293.2309708161536,1.2508418371290353e-06
2014-10-01T12:00:00,37.021,-108.685,280.8031045651954,1.0006734697028813e-06
2014-11-01T12:00:00,37.021,-108.685,283.4583848603374,0.00015660539800843934
2014-12-01T12:00:00,37.021,-108.685,270.8919822461543,0.0
2015-01-01T12:00:00,37.021,-108.685,269.8331686129362,0.0026650436181851513
2015-02-01T12:00:00,37.021,-108.685,265.38928491401686,1.876262755692165e-05
2015-03-01T12:00:00,37.021,-108.685,271.9631651975175,0.0017406715005474777
2015-04-01T12:00:00,37.021,-108.685,284.8561178107305,7.505051022767273e-07
2015-05-01T12:00:00,37.021,-108.685,279.5521541901238,7.505051022767273e-07
2015-06-01T12:00:00,37.021,-108.685,287.6301435600652,0.0
2015-07-01T12:00:00,37.021,-108.685,294.94535831106055,5.00336734852308e-07
2015-08-01T12:00:00,37.021,-108.685,292.138347713339,0.000793033724739222
2015-09-01T12:00:00,37.021,-108.685,287.0941397737788,0.0
2015-10-01T12:00:00,37.021,-108.685,287.24257159151966,0.0
2015-11-01T12:00:00,37.021,-108.685,274.8765519312867,0.0
2015-12-01T12:00:00,37.021,-108.685,264.8384379459563,0.0
2016-01-01T12:00:00,37.021,-108.685,252.86328873910767,2.50168367426154e-07
2016-02-01T12:00:00,37.021,-108.685,274.9120106433026,0.005233272078176586
2016-03-01T12:00:00,37.021,-108.685,271.9912023186464,7.505051022767273e-07
2016-04-01T12:00:00,37.021,-108.685,270.8754898219609,0.00018412391842525903
2016-05-01T12:00:00,37.021,-108.685,277.71407351376615,0.002057884990443166
2016-06-01T12:00:00,37.021,-108.685,286.4641291695898,7.505051022767273e-07
2016-07-01T12:00:00,37.021,-108.685,294.23535944953346,4.6531316341165765e-05
2016-08-01T12:00:00,37.021,-108.685,295.17955073460723,9.75656632959919e-06
2016-09-01T12:00:00,37.021,-108.685,290.06607461343464,7.505051022767273e-07
2016-10-01T12:00:00,37.021,-108.685,282.124147743089,0.0
2016-11-01T12:00:00,37.021,-108.685,281.98148827381584,0.0
2016-12-01T12:00:00,37.021,-108.685,266.90823718223163,5.00336734852308e-07
2017-01-01T12:00:00,37.021,-108.685,272.8042788313824,0.00030945827050549504
2017-02-01T12:00:00,37.021,-108.685,264.1350360541066,0.0
2017-03-01T12:00:00,37.021,-108.685,263.3747352987895,0.00019338014802000592
2017-04-01T12:00:00,37.021,-108.685,270.6025402015597,6.554411226551357e-05
2017-05-01T12:00:00,37.021,-108.685,275.9172238978921,7.505051022767273e-07
2017-06-01T12:00:00,37.021,-108.685,286.267869321688,0.00020613873475871375
2017-07-01T12:00:00,37.021,-108.685,288.6163905268323,7.505051022767273e-07
2017-08-01T12:00:00,37.021,-108.685,291.22961514028106,0.0007785239594285363
2017-09-01T12:00:00,37.021,-108.685,290.0355636286768,0.0
2017-10-01T12:00:00,37.021,-108.685,281.9303617588162,4.6281147973741346e-05
2017-11-01T12:00:00,37.021,-108.685,283.7626700867062,7.505051022767273e-07
2017-12-01T12:00:00,37.021,-108.685,274.2803507966943,0.0
2018-01-01T12:00:00,37.021,-108.685,269.89254134003255,0.0
2018-02-01T12:00:00,37.021,-108.685,272.0225379246139,0.0
2018-03-01T12:00:00,37.021,-108.685,269.15368073616696,7.505051022767273e-07
2018-04-01T12:00:00,37.021,-108.685,286.8129439412808,0.0
2018-05-01T12:00:00,37.021,-108.685,281.9047985013164,0.0
2018-06-01T12:00:00,37.021,-108.685,292.1771049101935,0.0
2018-07-01T12:00:00,37.021,-108.685,288.0408049224816,1.2508418371290353e-06
2018-08-01T12:00:00,37.021,-108.685,293.65894922397314,5.00336734852308e-07
2018-09-01T12:00:00,37.021,-108.685,290.15513370407916,5.178485205710459e-05
2018-10-01T12:00:00,37.021,-108.685,290.875852641332,0.0
2018-11-01T12:00:00,37.021,-108.685,274.50712162935395,0.0
2018-12-01T12:00:00,37.021,-108.685,270.882911412848,0.00020513806128901087
2019-01-01T12:00:00,37.021,-108.685,265.7587152159496,0.007409236538044645
2019-02-01T12:00:00,37.021,-108.685,265.8461250641748,0.0
2019-03-01T12:00:00,37.021,-108.685,269.7746205070495,0.0
2019-04-01T12:00:00,37.021,-108.685,270.73035648905875,6.279226022383108e-05
2019-05-01T12:00:00,37.021,-108.685,280.5746844901164,0.0016118347913232824
2019-06-01T12:00:00,37.021,-108.685,285.4415988695972,5.00336734852308e-07
2019-07-01T12:00:00,37.021,-108.685,291.6056424118912,0.00016711246944031526
2019-08-01T12:00:00,37.021,-108.685,294.98576475033445,0.000294448168459957
2019-09-01T12:00:00,37.021,-108.685,293.2210753616376,0.0
2019-10-01T12:00:00,37.021,-108.685,282.1703265308306,0.0
2019-11-01T12:00:00,37.021,-108.685,267.5506171045657,7.505051022767273e-07
2019-12-01T12:00:00,37.021,-108.685,263.78374741878656,7.505051022767273e-07
2020-01-01T12:00:00,37.021,-108.685,255.2390224441711,0.0
2020-02-01T12:00:00,37.021,-108.685,267.3774466505347,7.505051022767273e-07
2020-03-01T12:00:00,37.021,-108.685,271.9441989096951,1.876262755692165e-05
2020-04-01T12:00:00,37.021,-108.685,276.2957250331313,0.0
2020-05-01T12:00:00,37.021,-108.685,291.13148521633013,7.505051022767273e-07
2020-06-01T12:00:00,37.021,-108.685,290.73319317205886,1.075723979930207e-05
2020-07-01T12:00:00,37.021,-108.685,284.5452356146844,0.0
2020-08-01T12:00:00,37.021,-108.685,292.9753382411555,7.505051022767273e-07
2020-09-01T12:00:00,37.021,-108.685,290.2796515067396,5.078417858740171e-05
2020-10-01T12:00:00,37.021,-108.685,281.0414200947904,0.0
2020-11-01T12:00:00,37.021,-108.685,275.9295932160372,0.0
2020-12-01T12:00:00,37.021,-108.685,268.8782572521367,0.0
